rule_id,source_id,source_path,source_start_line,source_end_line,source_text,intent,applies_when,subject,rule_layer,candidate_category,candidate_item,secondary_impacts,cluster_id,treatment,target_rule_id,notes
RULE-W7-005-065,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,96,96,production 和 staging 默认分开 key/project,production 和 staging 默认分开 key/project,执行“credentials/inventory/<target>.json”相关工作时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ENVIRONMENT-SEPARATION,merge,OPERATION-CREDENTIAL-006,G5 运行；合并来源数=2；目标来源总数=2；目标=OPERATION-CREDENTIAL-006；原注=同一列表项按独立句拆分；保留意图：production 和 staging 默认分开 key/project
RULE-W7-005-066,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,97,97,`last_rotated` 未知时写 `unknown`，并在 `rotation-plan` 中列为第一优先级,last_rotated 未知时必须写 unknown,记录 last_rotated 不可确定的凭据时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-LAST-ROTATED-UNKNOWN,rewrite,OPERATION-CREDENTIAL-008,G5 运行；重写来源数=1；目标来源总数=1；目标=OPERATION-CREDENTIAL-008；原注=同句强制动作拆分（第三轮复核）；保留意图：last_rotated 未知时必须写 unknown
RULE-W7-005-067,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,98,98,`revocation_path` 必须能让一个疲惫的人在事故时知道去哪撤销：dashboard、CLI、API、runbook 或 vendor support,`revocation_path` 必须能让一个疲惫的人在事故时知道去哪撤销：dashboard、CLI、API、runbook 或 vendor support,创建或维护“credentials/inventory/<target>.json”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-009,G5 运行；合并来源数=2；目标来源总数=2；目标=OPERATION-CREDENTIAL-009；原注=；保留意图：`revocation_path` 必须能让一个疲惫的人在事故时知道去哪撤销：dashboard、CLI、API、runbook 或 vendor support
RULE-W7-005-068,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,99,99,- OpenAI/API provider key 应记录 project、rate/spend guard、owner、usage monitoring 和是否暴露到前端。,OpenAI/API provider key 应记录 project,创建或维护“credentials/inventory/<target>.json”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-007,G5 运行；合并来源数=14；目标来源总数=14；目标=OPERATION-CREDENTIAL-007；原注=provider key 字段逐项原子化；保留意图：OpenAI/API provider key 应记录 project
RULE-W7-005-069,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,99,99,- OpenAI/API provider key 应记录 project、rate/spend guard、owner、usage monitoring 和是否暴露到前端。,OpenAI/API provider key 应记录 rate/spend guard,创建或维护“credentials/inventory/<target>.json”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-007,G5 运行；合并来源数=14；目标来源总数=14；目标=OPERATION-CREDENTIAL-007；原注=provider key 字段逐项原子化；保留意图：OpenAI/API provider key 应记录 rate/spend guard
RULE-W7-005-070,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,99,99,- OpenAI/API provider key 应记录 project、rate/spend guard、owner、usage monitoring 和是否暴露到前端。,OpenAI/API provider key 应记录 owner,创建或维护“credentials/inventory/<target>.json”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-007,G5 运行；合并来源数=14；目标来源总数=14；目标=OPERATION-CREDENTIAL-007；原注=provider key 字段逐项原子化；保留意图：OpenAI/API provider key 应记录 owner
RULE-W7-005-071,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,99,99,- OpenAI/API provider key 应记录 project、rate/spend guard、owner、usage monitoring 和是否暴露到前端。,OpenAI/API provider key 应记录 usage monitoring,创建或维护“credentials/inventory/<target>.json”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-007,G5 运行；合并来源数=14；目标来源总数=14；目标=OPERATION-CREDENTIAL-007；原注=provider key 字段逐项原子化；保留意图：OpenAI/API provider key 应记录 usage monitoring
RULE-W7-005-072,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,99,99,- OpenAI/API provider key 应记录 project、rate/spend guard、owner、usage monitoring 和是否暴露到前端。,OpenAI/API provider key 应记录是否暴露到前端,登记 OpenAI 或 API provider key metadata 时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/inventory/<target>.json,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-API-CONTRACT-ERROR-MODEL-SRC-W7-005,merge,OPERATION-CREDENTIAL-007,G5 运行；合并来源数=14；目标来源总数=14；目标=OPERATION-CREDENTIAL-007；原注=provider key 字段逐项原子化；applies_when 改为真实 artifact、步骤、运行或审批条件；保留意图：OpenAI/API provider key 应记录是否暴露到前端
RULE-W7-005-073,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,106,106,# <target> Credential Access Policy,credentials/access-policy/<target>.md 必须包含“<target> Credential Access Policy”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“<target> Credential Access Policy”章节
RULE-W7-005-074,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,108,108,## Scope,credentials/access-policy/<target>.md 必须包含“Scope”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Scope”章节
RULE-W7-005-075,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,110,110,## Identities And Roles,credentials/access-policy/<target>.md 必须包含“Identities And Roles”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Identities And Roles”章节
RULE-W7-005-076,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,112,112,## Least Privilege,credentials/access-policy/<target>.md 必须包含“Least Privilege”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Least Privilege”章节
RULE-W7-005-077,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,114,114,## Storage And Injection,credentials/access-policy/<target>.md 必须包含“Storage And Injection”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Storage And Injection”章节
RULE-W7-005-078,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,116,116,## CI / CD,credentials/access-policy/<target>.md 必须包含“CI / CD”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“CI / CD”章节
RULE-W7-005-079,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,118,118,## Local Development,credentials/access-policy/<target>.md 必须包含“Local Development”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Local Development”章节
RULE-W7-005-080,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,120,120,## Frontend Boundary,credentials/access-policy/<target>.md 必须包含“Frontend Boundary”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Frontend Boundary”章节
RULE-W7-005-081,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,122,122,## Audit And Monitoring,credentials/access-policy/<target>.md 必须包含“Audit And Monitoring”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Audit And Monitoring”章节
RULE-W7-005-082,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,124,124,## Human Checkpoints,credentials/access-policy/<target>.md 必须包含“Human Checkpoints”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Human Checkpoints”章节
RULE-W7-005-083,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,126,126,## Review Cadence,credentials/access-policy/<target>.md 必须包含“Review Cadence”章节,创建或维护“credentials/access-policy/<target>.md”工件时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,artifact-or-evidence,运行维护,运行,,CLUSTER-OPERATIONS-CREDENTIAL-ACCESS,merge,OPERATION-CREDENTIAL-010,G5 运行；合并来源数=15；目标来源总数=15；目标=OPERATION-CREDENTIAL-010；原注=required markdown 模板逐章节原子化；保留意图：credentials/access-policy/<target>.md 必须包含“Review Cadence”章节
RULE-W7-005-084,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,131,131,生产 secret 访问默认只给运行时 identity、deploy identity 和 break-glass owner,生产 secret 访问默认只给运行时 identity、deploy identity 和 break-glass owner,执行“credentials/access-policy/<target>.md”相关工作时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,normative-requirement,运行维护,运行,,CLUSTER-OPERATIONS-AUTH-TENANT-PERMISSION-FP-SRC-W7-005,merge,OPERATION-CREDENTIAL-011,G5 运行；合并来源数=2；目标来源总数=2；目标=OPERATION-CREDENTIAL-011；原注=同一列表项按独立句拆分；保留意图：生产 secret 访问默认只给运行时 identity、deploy identity 和 break-glass owner
RULE-W7-005-085,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,131,131,Codex/AI agent 不能读取真实 secret,Codex/AI agent 不能读取真实 secret,实现或维护“credentials/access-policy/<target>.md”时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,implementation-detail,工程交付,实现,,CLUSTER-IMPLEMENTATION-GOVERNANCE-CREDENTIAL-SECRET-LIFECYCLE,rewrite,IMPL-AI-NO-REAL-SECRET-ACCESS,G5 实现重写；独立权威目标
RULE-W7-005-086,SRC-W7-005,docs/W7-operate/04-credential-secret-lifecycle-standard.md,132,132,CI 默认使用 OIDC/federated identity 或短期 token,CI 默认使用 OIDC/federated identity 或短期 token,实现或维护“credentials/access-policy/<target>.md”时,W7 Operate 触发专项：凭据、密钥与服务账号生命周期规范 / credentials/access-policy/<target>.md,normative-requirement,工程交付,实现,,CLUSTER-IMPLEMENTATION-AUTH-TENANT-PERMISSION-FP-SRC-W7-005,rewrite,IMPL-CI-SHORT-LIVED-IDENTITY,G5 实现重写；独立权威目标
